ID_CATEGORIA;EDAD;SEXO;NIVEL_EDUCATIVO;ESTADO_CIVIL;HIJOS;ID_PRODUCTO;UNID_VENTAS;VISTAS;COSTO_UNIT;PRECIO_UNIT_VENTA;MARGEN;COMPRA
1;60;1;5;1;1;23;0;2;25159;27675;0;1
1;53;1;3;1;0;23;0;0;25159;27675;0;1
1;24;2;5;1;3;23;0;0;25159;27675;0;1
1;22;2;3;1;3;23;1;1;25159;27675;0;0
1;34;1;1;2;2;23;0;4;25159;27675;0;0
1;59;2;4;1;1;23;0;2;25159;27675;0;1
1;46;2;2;2;1;23;0;3;25159;27675;0;1
1;56;2;2;1;3;23;0;2;25159;27675;0;1
1;35;1;2;1;3;23;0;0;25159;27675;0;0
1;25;2;3;2;0;23;0;1;25159;27675;0;1
1;67;2;2;1;2;23;0;0;25159;27675;0;0
1;38;2;4;2;2;23;0;6;25159;27675;0;0
1;35;1;3;1;3;23;0;2;25159;27675;0;1
1;19;1;4;2;2;23;0;1;25159;27675;0;0
1;66;1;1;1;0;23;0;6;25159;27675;0;1
1;51;2;3;2;3;23;0;3;25159;27675;0;0
1;28;1;1;1;2;23;0;2;25159;27675;0;0
1;39;2;2;1;1;23;0;4;25159;27675;0;0
1;67;2;1;1;0;23;0;0;25159;27675;0;1
1;37;2;4;1;0;23;0;5;25159;27675;0;0
1;54;2;1;1;0;23;0;3;25159;27675;0;0
1;26;1;2;2;3;23;0;1;25159;27675;0;0
1;68;2;5;2;3;23;0;1;25159;27675;0;0
1;32;1;4;1;0;23;0;3;25159;27675;0;1
1;47;1;3;2;2;23;0;4;25159;27675;0;1
1;22;1;1;1;0;23;0;6;25159;27675;0;1
1;48;1;3;1;3;23;0;0;25159;27675;0;0
1;35;2;3;2;1;23;0;1;25159;27675;0;1
1;67;2;4;2;1;23;0;1;25159;27675;0;0
1;20;1;1;2;0;23;0;2;25159;27675;0;0
1;52;1;1;2;3;23;0;2;25159;27675;0;0
1;66;2;2;1;3;23;0;5;25159;27675;0;0
1;49;1;5;1;0;23;0;3;19420;21362;0;0
1;50;1;4;2;1;23;0;2;19420;21362;0;0
1;56;2;3;1;1;23;1;2;19420;21362;0;0
1;43;2;3;1;0;23;0;0;19500;21450;0;1
1;47;1;3;2;1;23;0;6;19500;21450;0;0
1;28;2;3;2;0;23;0;0;19500;21450;0;1
1;50;1;2;1;1;23;0;1;19500;21450;0;0
1;57;2;2;1;2;23;0;4;19500;21450;0;0
1;27;2;1;1;0;23;0;2;19500;21450;0;1
1;53;1;1;1;3;23;0;4;19500;21450;0;0
1;59;1;4;1;1;23;0;3;19500;21450;0;0
1;47;2;3;1;0;23;0;2;19500;21450;0;0
1;18;2;5;1;2;23;0;2;19500;21450;0;0
1;31;1;1;2;0;23;0;6;19500;21450;0;0
1;66;2;4;1;3;23;0;2;19500;21450;0;0
1;37;2;2;2;0;23;0;7;19500;21450;0;0
1;34;1;1;1;2;23;0;9;19500;21450;0;0
1;66;1;1;2;1;23;0;16;19500;21450;0;0
1;65;2;3;2;3;23;1;19;19500;21450;0;1
1;35;2;3;2;3;23;0;9;19500;21450;0;1
1;55;2;3;2;0;23;0;10;19500;21450;0;1
1;32;2;2;2;3;23;0;3;19500;21450;0;0
1;20;2;3;1;0;23;0;4;19500;21450;0;1
1;60;2;4;1;3;23;0;4;19500;21450;0;0
1;52;1;1;1;1;23;0;2;19500;21450;0;0
1;32;1;4;1;0;23;0;4;19500;21450;0;0
1;66;1;2;2;3;23;0;1;19500;21450;0;1
1;21;2;5;1;2;23;0;4;19500;21450;0;1
1;44;2;2;1;1;23;0;6;19500;21450;0;0
1;66;1;3;1;0;23;0;3;19500;21450;0;0
1;23;1;1;2;2;23;0;2;19500;21450;0;1
1;61;1;2;2;2;23;0;6;19500;21450;0;1
1;56;2;5;2;0;23;0;4;19500;21450;0;1
1;47;2;1;2;1;23;0;4;19500;21450;0;1
1;24;2;3;1;2;23;0;3;19500;21450;0;0
1;36;2;4;1;3;23;0;1;19500;21450;0;0
1;47;1;2;2;3;23;0;3;19500;21450;0;1
1;54;2;1;1;0;23;0;3;19500;21450;0;0
1;41;2;5;1;1;23;0;4;19500;21450;0;1
1;66;2;5;2;0;23;0;7;19500;21450;0;0
1;62;1;3;2;0;23;0;3;19500;21450;0;1
1;30;1;5;1;2;23;0;7;19500;21450;0;0
1;55;1;5;1;2;23;0;3;19500;21450;0;1
1;48;1;2;2;2;23;0;4;19500;21450;0;1
1;42;2;5;1;3;23;0;11;19500;21450;0;0
1;45;1;1;2;3;23;0;7;19500;21450;0;1
1;29;2;1;1;0;23;1;11;19500;21450;0;0
1;58;1;3;1;1;23;0;4;19500;21450;0;0
1;56;2;2;1;1;23;0;7;19500;21450;0;0
1;21;2;2;1;1;23;0;10;19500;21450;0;1
1;66;1;2;1;3;23;1;9;19500;21450;0;1
1;42;2;4;1;2;23;0;4;19500;21450;0;1
1;22;2;5;2;2;23;0;9;19500;21450;0;1
1;31;2;1;2;0;23;0;7;19500;21450;0;0
1;22;1;4;1;3;23;0;5;19500;21450;0;0
1;23;2;2;2;0;23;0;28;19500;21450;0;1
1;41;2;4;1;0;23;0;12;19500;21450;0;0
1;58;2;1;2;1;23;0;19;19500;21450;0;1
1;24;1;5;1;1;23;0;28;19500;21450;0;0
1;41;1;1;1;0;23;0;36;19500;21450;0;0
1;40;1;4;2;2;23;0;31;19500;21450;0;1
1;68;1;5;1;3;23;2;15;19500;21450;0;0
1;19;2;2;1;2;23;0;35;19500;21450;0;0
1;20;1;5;1;1;23;0;11;19500;21450;0;0
1;34;2;3;2;3;23;0;6;19500;21450;0;0
1;61;1;1;1;3;23;0;14;19500;21450;0;0
1;57;2;1;1;1;23;1;26;19500;21450;0;1
1;39;1;4;2;0;23;0;6;19500;21450;0;1
1;61;2;2;1;3;23;0;9;19500;21450;0;0
1;48;2;4;1;2;23;0;40;19500;21450;0;1
1;35;1;5;1;1;23;0;27;19500;21450;0;1
1;33;2;4;1;2;23;0;23;19500;21450;0;0
1;57;2;5;1;0;23;0;5;19500;21450;0;1
1;46;1;4;2;2;23;0;5;19500;21450;0;0
1;30;2;4;2;2;23;0;11;19500;21450;0;1
1;22;2;4;2;3;23;0;5;19500;21450;0;1
1;67;1;5;2;3;23;0;8;19500;21450;0;0
1;48;1;2;2;0;23;0;2;19500;21450;0;0
1;54;1;5;1;1;23;0;10;19500;21450;0;0
1;53;2;5;2;2;23;0;6;19500;21450;0;1
1;27;2;5;2;3;23;1;15;18200;20020;0;1
1;68;2;2;2;2;23;0;8;18200;20020;0;1
1;19;2;2;1;1;23;1;12;18200;20020;0;1
1;55;1;1;1;3;23;0;15;18200;20020;0;1
1;36;2;3;1;0;23;0;7;18200;20020;0;1
1;27;1;5;2;0;23;0;10;18200;20020;0;1
1;55;2;2;1;0;23;0;13;18200;20020;0;1
1;64;2;1;1;3;23;1;10;18200;20020;0;1
1;42;2;2;1;0;23;0;9;18200;20020;0;0
1;59;2;3;1;2;23;1;11;18200;20020;0;1
1;37;1;4;2;2;23;0;2;18200;20020;0;0
1;62;1;3;1;0;23;2;7;18200;20020;0;1
1;22;2;1;1;1;23;1;22;18200;20020;0;0
1;48;1;2;2;1;23;0;31;18200;20020;0;1
1;26;1;3;1;0;23;0;25;18200;20020;0;0
1;35;2;2;1;0;23;0;13;19500;21450;0;1
1;55;1;2;2;3;23;1;27;19500;21450;0;1
1;65;1;5;2;2;23;0;10;19500;21450;0;0
1;32;2;2;2;2;23;0;5;19500;21450;0;1
1;51;1;3;1;3;23;1;7;19500;21450;0;0
1;36;2;4;1;3;23;1;9;19500;21450;0;0
1;21;2;4;1;0;23;0;5;19500;21450;0;1
1;20;1;2;1;1;23;0;1;19500;21450;0;0
1;63;1;1;2;0;23;0;3;19500;21450;0;1
1;19;2;3;2;1;23;1;7;19500;21450;0;1
1;62;2;5;2;0;23;0;16;19500;21450;0;1
1;43;1;1;2;0;23;1;14;19500;21450;0;1
1;24;2;2;2;2;23;0;15;19500;21450;0;0
1;52;2;5;2;2;23;0;12;19500;21450;0;1
1;39;2;4;2;0;23;0;15;19500;21450;0;0
1;43;2;3;1;3;23;0;12;19500;21450;0;0
1;37;2;1;2;3;23;0;10;19500;21450;0;1
1;52;1;1;1;2;23;0;49;19500;21450;0;0
1;51;1;5;2;1;23;0;2;19500;21450;0;0
1;59;1;2;2;2;23;0;10;19500;21450;0;0
1;66;1;2;2;3;23;1;18;19500;21450;0;0
1;42;1;3;2;1;23;0;17;19500;21450;0;0
1;36;1;3;2;0;23;0;54;19500;21450;0;0
1;65;2;2;1;3;23;0;60;19500;21450;0;0
1;29;2;4;1;2;23;1;61;19500;21450;0;1
1;66;1;2;2;2;23;0;77;19500;21450;0;1
1;45;1;5;2;3;23;0;65;19500;21450;0;1
1;26;2;4;2;1;23;0;88;19500;21450;0;0
1;68;1;3;1;1;23;0;144;19500;21450;0;1
1;34;2;2;1;2;23;0;188;19500;21450;0;0
1;53;1;3;2;3;23;0;133;19500;21450;0;0
1;29;2;1;1;2;23;0;108;19500;21450;0;1
1;68;2;2;2;3;23;0;89;19500;21450;0;1
1;49;2;3;2;2;23;1;131;19500;21450;0;1
1;30;2;4;2;0;23;0;67;19500;21450;0;0
1;42;1;5;2;2;23;0;42;19500;21450;0;1
1;18;2;5;1;2;23;0;35;18545;20400;0;0
1;60;1;5;2;1;23;1;34;18545;20400;0;0
1;27;2;1;2;3;23;0;34;18545;20400;0;0
1;39;1;3;1;1;23;0;53;18545;20400;0;1
1;41;1;1;1;3;23;0;51;18545;20400;0;0
1;66;1;4;1;2;23;2;88;18545;20400;0;1
1;32;2;3;2;0;23;0;50;18545;20400;0;0
1;60;2;3;2;3;23;0;49;18545;20400;0;0
1;64;2;1;2;1;23;0;47;18545;20400;0;1
1;32;1;2;1;1;23;0;30;18545;20400;0;1
1;44;1;3;2;1;23;0;42;18545;20400;0;1
1;60;1;2;2;2;23;0;70;18545;20400;0;0
1;61;1;4;1;0;23;0;62;18545;20400;0;0
1;49;2;4;2;2;23;0;45;18545;20400;0;0
1;32;2;2;1;0;23;2;65;19268;21195;0;1
1;23;1;1;1;1;23;0;15;19268;21195;0;0
1;67;2;5;1;0;23;0;15;19268;21195;0;0
1;34;2;4;1;1;23;0;10;19268;21195;0;0
1;19;2;2;2;0;23;0;17;19268;21195;0;1
1;36;2;3;2;0;23;0;15;19268;21195;0;1
1;19;1;1;2;1;23;0;8;19268;21195;0;1
1;42;2;2;2;1;23;0;19;19268;21195;0;0
1;37;1;1;1;3;23;0;17;18412;20253;0;1
1;35;1;5;2;2;23;0;7;16204;17824;0;0
1;49;2;4;2;1;23;0;8;16635;18299;0;1
1;30;2;4;1;1;23;0;28;16635;18299;0;0
1;68;2;3;1;1;23;0;36;16635;18299;0;1
1;41;2;4;1;0;23;1;25;16635;18299;0;1
1;41;1;5;1;2;23;0;31;16635;18299;0;0
1;39;2;3;1;1;23;0;21;16635;18299;0;1
1;52;1;4;2;1;23;0;43;16635;18299;0;0
1;54;1;2;1;3;23;0;38;17408;19149;0;1
1;40;1;3;1;1;23;0;58;17408;19149;0;1
1;64;1;1;2;2;23;0;49;17408;19149;0;1
1;35;1;5;1;0;23;0;49;17408;19149;0;0
1;26;1;2;2;2;23;0;40;17408;19149;0;1
1;58;1;3;1;2;23;0;40;17408;19149;0;0
1;53;1;5;2;0;23;0;32;17408;19149;0;0
1;68;2;4;2;3;23;0;48;17408;19149;0;0
1;19;2;4;1;1;23;0;53;17408;19149;0;0
1;46;2;3;1;2;23;0;57;17408;19149;0;1
1;56;2;1;1;3;23;0;38;17408;19149;0;1
1;27;1;2;1;0;23;0;28;17408;19149;0;1
1;25;2;2;1;1;23;1;35;17408;19149;0;0
1;22;1;5;2;1;23;0;19;17408;19149;0;0
1;21;2;3;1;0;23;0;27;17408;19149;0;1
1;65;1;2;1;3;23;0;27;17408;19149;0;1
1;53;2;1;2;1;23;0;23;17408;19149;0;0
1;47;1;3;1;0;23;0;17;17408;19149;0;0
1;59;1;2;1;3;23;0;21;17408;19149;0;1
1;64;2;2;2;0;23;0;21;17408;19149;0;0
1;36;1;4;2;3;23;0;17;17408;19149;0;1
1;46;1;1;1;2;23;0;10;17408;19149;0;1
1;49;2;2;2;1;23;0;22;17408;19149;0;0
1;44;1;1;2;1;23;0;20;17408;19149;0;1
1;29;2;3;2;0;23;0;27;17408;19149;0;1
1;25;2;2;2;3;23;0;18;17408;19149;0;1
1;66;1;2;1;2;23;0;27;17408;19149;0;0
1;22;2;4;2;3;23;0;17;17408;19149;0;0
1;28;2;4;1;3;23;0;24;17408;19149;0;0
1;29;2;2;2;2;23;0;20;17408;19149;0;0
1;59;1;4;1;1;23;1;15;17408;19149;0;0
1;52;2;4;2;3;23;0;17;17408;19149;0;1
1;64;2;5;2;3;23;0;15;17408;19149;0;0
1;33;2;1;2;0;23;0;9;17408;19149;0;1
1;31;2;3;2;3;23;0;16;17408;19149;0;1
1;37;2;2;2;1;23;0;9;17408;19149;0;0
1;20;2;5;2;0;23;2;26;17408;19149;0;0
1;35;1;2;1;1;23;0;22;17408;19149;0;1
1;20;2;5;1;1;23;0;21;18837;20721;0;0
1;37;2;3;1;0;23;0;24;18837;20721;0;1
1;21;2;4;2;1;23;0;20;18837;20721;0;1
1;65;2;5;2;0;23;0;21;18837;20721;0;0
1;38;2;3;2;1;23;0;32;18837;20721;0;0
1;55;1;1;1;1;23;0;28;18837;20721;0;0
1;68;2;1;2;1;23;0;28;18837;20721;0;1
1;37;1;1;1;3;23;0;30;18837;20721;0;0
1;50;1;4;1;1;23;1;39;18837;20721;0;1
1;23;2;2;2;0;23;0;18;18837;20721;0;0
1;65;2;1;1;0;23;0;16;18837;20721;0;0
1;19;2;5;1;2;23;0;12;18837;20721;0;0
1;30;1;5;1;2;23;0;12;18837;20721;0;1
1;48;2;4;1;1;23;1;35;18837;20721;0;0
1;65;1;4;1;1;23;0;44;19179;21097;0;1
1;38;1;5;2;2;23;0;42;19179;21097;0;0
1;53;1;5;1;3;23;0;97;19179;21097;0;1
1;64;2;3;2;2;23;0;56;19179;21097;0;1
1;45;1;2;1;0;23;0;57;19179;21097;0;1
1;33;1;5;2;1;23;0;76;19179;21097;0;1
1;59;1;4;2;3;23;2;102;19268;21195;0;1
1;32;1;5;2;0;23;0;27;19268;21195;0;0
1;43;1;3;1;3;23;0;35;19268;21195;0;1
1;46;1;3;2;0;23;0;29;19268;21195;0;0
1;21;2;3;2;2;23;0;14;19268;21195;0;1
1;29;2;3;2;0;23;0;4;19268;21195;0;0
1;36;1;4;1;3;23;0;3;19268;21195;0;1
1;59;2;5;2;2;23;0;4;19268;21195;0;0
1;52;2;4;1;0;23;0;6;19273;21200;0;1
1;22;1;2;1;2;23;0;11;19273;21200;0;1
1;55;2;3;1;0;23;0;25;19273;21200;0;0
1;52;1;1;2;3;23;0;20;19273;21200;0;0
1;60;2;1;1;0;23;0;37;19273;21200;0;1
1;52;2;4;1;0;23;0;29;19273;21200;0;0
1;44;1;3;1;2;23;0;38;19273;21200;0;1
1;67;2;3;2;0;23;0;24;19273;21200;0;0
1;30;2;4;1;1;23;0;18;19273;21200;0;1
1;23;2;5;2;1;23;0;24;19273;21200;0;1
1;67;1;2;1;2;23;2;32;19273;21200;0;1
1;43;2;1;2;3;23;0;35;19273;21200;0;1
1;59;1;2;2;2;23;0;44;19273;21200;0;1
1;37;1;5;2;2;23;0;31;19273;21200;0;1
1;55;1;5;2;0;23;0;62;19273;21200;0;1
1;39;1;3;2;0;23;0;38;19273;21200;0;1
1;22;1;1;2;3;23;0;57;19273;21200;0;1
1;37;1;4;2;1;23;1;28;19273;21200;0;0
1;41;2;2;1;0;23;0;9;19268;21195;0;1
1;53;2;5;1;2;23;0;6;19268;21195;0;0
1;35;2;2;2;1;23;0;14;19268;21195;0;1
1;46;1;5;2;2;23;1;6;19268;21195;0;1
1;47;2;3;1;2;23;0;14;19268;21195;0;0
1;28;1;4;2;0;23;0;11;19268;21195;0;1
1;32;2;2;1;0;23;0;8;19268;21195;0;1
1;51;2;3;1;2;23;0;9;19268;21195;0;0
1;40;2;4;2;2;23;0;15;19268;21195;0;0
1;25;1;2;2;2;23;0;6;19268;21195;0;0
1;68;2;4;1;2;23;0;3;19268;21195;0;0
1;60;1;1;2;2;23;0;3;19268;21195;0;0
1;54;1;2;1;1;23;0;12;16182;17800;0;1
1;41;2;4;2;2;23;0;19;16182;17800;0;1
1;51;1;5;2;2;23;0;10;16182;17800;0;1
1;58;1;4;2;0;23;0;9;16182;17800;0;0
1;44;2;2;2;1;23;0;16;16182;17800;0;1
1;46;2;2;1;2;23;0;5;16182;17800;0;1
1;18;2;3;2;2;23;0;7;16182;17800;0;1
1;30;1;4;2;1;23;0;16;16182;17800;0;1
1;20;2;5;1;3;23;0;7;16182;17800;0;0
1;32;1;4;2;3;23;0;42;16182;17800;0;1
1;45;2;1;1;1;23;0;33;16182;17800;0;0
1;34;2;4;1;0;23;0;36;16182;17800;0;0
1;47;1;5;2;2;23;0;29;16182;17800;0;1
1;22;1;1;2;3;23;0;20;16182;17800;0;0
1;61;2;1;2;3;23;0;23;16182;17800;0;1
1;47;2;1;1;1;23;0;25;16182;17800;0;0
1;34;1;5;2;2;23;0;14;16182;17800;0;0
1;61;1;5;2;2;23;0;22;16182;17800;0;0
1;48;2;3;2;3;23;0;23;16182;17800;0;1
1;22;2;3;2;3;23;0;14;16182;17800;0;0
1;67;2;1;1;0;23;0;14;16182;17800;0;1
1;38;2;1;1;3;23;0;19;16182;17800;0;0
1;25;1;1;1;0;23;0;19;16182;17800;0;0
1;61;1;4;1;3;23;0;28;16182;17800;0;1
1;52;2;3;2;2;23;0;33;16182;17800;0;0
1;62;2;1;2;2;23;1;30;16182;17800;0;1
1;42;1;1;1;0;23;0;21;16182;17800;0;0
1;21;1;3;2;3;23;0;22;16182;17800;0;0
1;47;2;5;2;2;23;0;28;16182;17800;0;1
1;21;1;1;2;2;23;0;24;16182;17800;0;0
1;28;1;5;2;0;23;0;10;16182;17800;0;1
1;66;1;1;1;2;23;0;20;16182;17800;0;0
1;67;1;4;2;3;23;0;15;16182;17800;0;0
1;65;2;2;2;0;23;0;13;16182;17800;0;1
1;50;1;4;1;1;23;0;9;16182;17800;0;1
1;53;1;1;1;1;23;0;18;16182;17800;0;1
1;56;2;4;2;1;23;0;9;16182;17800;0;0
1;63;1;4;2;2;23;0;15;16182;17800;0;0
1;23;2;5;1;1;23;0;30;15408;16949;0;0
1;60;1;5;2;1;23;0;19;15408;16949;0;1
1;55;1;3;2;3;23;0;164;15408;16949;0;1
1;42;1;2;2;0;23;0;95;15408;16949;0;0
1;45;2;4;1;0;23;0;49;15408;16949;0;0
1;21;2;5;2;1;23;0;41;15408;16949;0;1
1;31;2;5;1;3;23;0;113;15408;16949;0;1
1;29;1;3;2;1;23;0;60;15408;16949;0;1
1;55;1;2;1;1;23;0;50;15408;16949;0;0
1;64;1;2;1;1;23;0;28;15408;16949;0;1
1;51;1;5;2;1;23;1;30;15408;16949;0;1
1;22;1;3;1;2;23;0;12;15408;16949;0;0
1;56;2;2;1;1;23;0;16;15408;16949;0;0
1;31;1;4;1;0;23;0;19;15408;16949;0;0
1;49;1;5;2;0;23;1;25;15408;16949;0;0
1;36;2;2;1;2;23;0;3;16182;17800;0;1
1;43;1;5;2;0;23;0;4;16182;17800;0;0
1;65;1;5;1;1;23;0;7;16182;17800;0;1
1;51;2;3;1;0;23;0;8;16182;17800;0;0
1;54;2;5;1;1;23;0;16;16182;17800;0;1
1;38;1;4;2;3;23;0;2;16182;17800;0;1
1;51;2;4;1;2;23;0;15;16182;17800;0;0
1;42;1;4;1;0;23;0;14;16182;17800;0;1
1;68;2;1;1;2;23;0;10;16182;17800;0;1
1;37;2;5;2;0;23;0;6;16182;17800;0;0
1;42;1;1;1;1;23;0;9;16182;17800;0;0
1;24;1;5;2;2;23;0;5;16182;17800;0;0
1;61;1;3;2;3;23;0;5;16182;17800;0;0
1;23;1;5;2;0;23;0;6;16182;17800;0;1
1;27;1;1;1;2;23;0;7;16182;17800;0;0
1;35;2;2;1;0;23;0;8;16182;17800;0;1
1;21;2;1;1;3;23;0;12;16182;17800;0;1
1;58;1;1;1;3;23;0;10;16182;17800;0;1
1;46;1;1;2;3;23;0;14;16182;17800;0;1
1;67;2;1;2;2;23;0;9;16182;17800;0;0
1;60;1;2;1;2;23;0;12;16182;17800;0;0
1;53;2;2;1;2;23;1;32;16182;17800;0;1
1;42;2;1;2;3;23;0;13;15373;16910;0;1
1;46;2;4;2;3;23;0;6;16182;17800;0;1
1;41;2;1;1;0;23;0;4;16182;17800;0;1
1;39;1;5;1;3;23;0;0;16182;17800;0;1
1;44;1;5;1;3;23;0;2;16182;17800;0;1
1;51;1;1;1;0;23;0;2;16182;17800;0;0
1;44;1;5;2;1;23;0;2;16182;17800;0;1
1;45;1;4;2;0;23;0;2;16182;17800;0;1
1;25;1;5;2;0;23;0;2;16182;17800;0;0
1;28;2;4;2;3;23;0;2;16182;17800;0;0
1;44;1;1;2;0;23;0;6;16182;17800;0;1
1;60;2;5;1;1;23;0;4;16182;17800;0;1
1;61;2;1;1;1;23;0;3;16182;17800;0;1
1;39;1;4;1;1;23;0;6;16182;17800;0;0
1;51;2;2;2;3;23;0;8;16182;17800;0;0
1;58;2;5;2;2;23;0;1;16182;17800;0;1
1;34;2;5;2;0;23;0;1;16182;17800;0;0
1;67;2;5;1;1;23;0;0;16182;17800;0;1
1;30;2;4;1;2;23;0;0;16182;17800;0;1
1;21;2;2;2;3;23;0;1;16182;17800;0;0
1;41;1;4;1;1;23;0;6;16182;17800;0;1
1;62;2;3;2;1;23;0;9;16182;17800;0;1
1;46;2;3;1;1;23;0;6;16182;17800;0;0
1;21;2;2;1;3;23;0;3;16182;17800;0;0
1;63;1;2;1;2;23;0;0;16182;17800;0;0
1;26;1;3;2;3;23;0;7;16182;17800;0;0
1;51;1;1;1;1;23;0;15;16182;17800;0;1
1;53;1;4;1;1;23;0;20;16182;17800;0;0
1;36;2;3;2;2;23;0;17;16182;17800;0;1
1;45;2;3;2;0;23;0;10;16182;17800;0;0
1;58;2;4;1;2;23;0;11;16182;17800;0;1
1;64;2;1;2;0;23;0;21;16182;17800;0;1
1;24;1;3;1;2;23;1;15;16182;17800;0;0
1;32;2;4;1;2;23;0;11;16182;17800;0;0
1;38;1;2;2;2;23;0;12;15045;16550;0;1
1;21;2;5;2;0;23;0;14;15045;16550;0;1
1;32;1;1;2;1;23;0;26;15045;16550;0;0
1;42;1;2;2;3;23;0;25;15045;16550;0;1
1;65;1;2;1;0;23;0;16;15045;16550;0;0
1;50;2;3;2;3;23;0;17;15045;16550;0;0
1;63;1;2;1;1;23;1;49;15045;16550;0;0
1;36;1;3;2;1;23;0;10;15045;16550;0;1
1;57;1;5;1;3;23;0;7;15045;16550;0;0
1;35;2;1;1;3;23;0;3;16182;17800;0;0
1;62;2;2;2;1;23;0;4;16182;17800;0;1
1;38;2;5;2;3;23;0;3;16182;17800;0;0
1;68;2;3;1;0;23;0;25;16182;17800;0;0
1;41;2;4;2;0;23;0;31;16182;17800;0;1
1;51;1;3;1;3;23;0;39;16182;17800;0;1
1;45;1;3;1;3;23;0;37;16182;17800;0;0
1;42;2;2;2;3;23;0;114;16182;17800;0;0
1;44;2;4;1;3;23;0;51;16182;17800;0;0
1;60;2;1;1;1;23;1;31;16182;17800;0;1
1;42;2;1;2;2;23;0;41;16182;17800;0;0
1;32;2;3;2;1;23;0;8;16182;17800;0;1
1;64;2;3;2;3;23;0;30;16182;17800;0;0
1;21;1;2;1;3;23;0;63;16182;17800;0;1
1;43;1;4;2;0;23;0;61;16182;17800;0;1
1;29;2;5;2;3;23;2;41;16182;17800;0;1
1;28;2;5;1;1;23;0;9;16182;17800;0;1
1;37;1;2;2;2;23;0;2;16182;17800;0;1
1;32;2;2;2;1;23;0;9;16182;17800;0;0
1;57;1;2;1;3;23;0;5;16182;17800;0;0
1;43;2;2;1;0;23;0;0;16182;17800;0;0
1;66;2;5;1;2;23;0;120;16182;17800;0;1
1;64;1;4;1;0;23;0;79;16194;17813;0;1
1;56;2;3;2;3;23;0;51;16194;17813;0;0
1;54;1;5;2;0;23;0;53;16194;17813;0;1
1;18;1;1;1;1;23;0;62;16194;17813;0;1
1;39;1;5;2;0;23;0;16;15917;17509;0;0
1;36;1;1;1;1;23;0;12;15917;17509;0;0
1;28;2;5;1;2;23;0;53;15917;17509;0;1
1;52;2;2;1;0;23;1;33;15917;17509;0;1
1;26;1;2;1;0;23;0;2;16182;17800;0;0
1;26;1;2;2;2;23;0;2;16182;17800;0;1
1;48;1;2;1;2;23;0;6;16182;17800;0;0
1;43;2;5;2;1;23;0;13;16182;17800;0;0
1;28;1;2;2;1;23;0;6;16182;17800;0;1
1;50;1;5;1;3;23;0;9;16182;17800;0;0
1;34;2;4;1;0;23;0;14;16182;17800;0;1
1;37;1;1;2;3;23;0;5;16182;17800;0;0
1;60;1;2;2;2;23;0;4;16182;17800;0;1
1;67;1;4;2;1;23;0;12;16182;17800;0;1
1;46;1;3;1;2;23;0;4;16182;17800;0;0
1;29;2;3;1;1;23;0;4;16182;17800;0;1
1;42;1;2;1;3;23;0;9;16182;17800;0;1
1;22;2;1;1;1;23;0;6;16182;17800;0;0
1;38;1;5;1;3;23;0;5;16182;17800;0;0
1;43;1;4;1;2;23;0;8;16182;17800;0;0
1;28;2;2;1;3;23;0;5;16182;17800;0;1
1;23;1;4;1;3;23;0;5;16182;17800;0;0
1;59;2;1;1;3;23;0;12;16182;17800;0;1
1;41;1;3;1;0;23;0;8;16182;17800;0;1
1;33;1;2;1;1;23;1;6;16182;17800;0;0
1;45;1;1;1;3;23;0;0;16182;17800;0;1
1;40;2;2;2;3;23;0;13;16182;17800;0;0
1;51;2;2;2;1;23;0;9;16182;17800;0;1
1;49;1;2;2;0;23;0;7;16182;17800;0;1
1;60;2;3;1;0;23;0;2;16182;17800;0;0
1;20;1;5;2;3;23;0;5;16182;17800;0;1
1;65;1;4;2;2;23;0;7;16182;17800;0;0
1;21;1;2;1;0;23;0;2;15788;17367;0;0
1;65;2;3;1;3;23;0;4;15788;17367;0;0
1;18;2;1;2;1;23;0;17;15788;17367;0;1
1;20;2;2;1;3;23;0;21;16032;17635;0;0
1;59;2;4;2;1;23;0;17;16032;17635;0;0
1;54;2;5;1;0;23;0;39;15788;17367;0;0
1;41;2;5;2;1;23;0;32;15788;17367;0;0
1;26;1;4;2;2;23;0;17;15788;17367;0;0
1;42;1;2;1;2;23;0;25;15788;17367;0;0
1;40;2;3;2;0;23;0;25;15788;17367;0;0
1;57;1;5;1;1;23;1;26;15788;17367;0;1
1;49;1;5;2;0;23;0;28;15788;17367;0;1
1;31;2;1;2;3;23;0;52;15924;17516;0;1
1;53;2;4;2;1;23;0;33;15788;17367;0;0
1;65;2;3;2;0;23;0;31;15788;17367;0;1
1;63;1;4;2;3;23;0;22;15788;17367;0;1
1;37;1;4;1;3;23;0;22;15788;17367;0;1
1;30;2;4;2;0;23;0;40;15788;17367;0;0
1;57;2;3;1;0;23;0;35;15788;17367;0;1
1;67;1;3;1;2;23;0;34;15788;17367;0;1
1;65;2;1;1;3;23;0;38;15788;17367;0;0
1;63;2;4;1;1;23;0;9;15788;17367;0;1
1;62;1;1;1;0;23;0;21;15788;17367;0;1
1;56;1;5;1;0;23;0;21;15788;17367;0;1
1;47;2;5;1;1;23;0;19;15788;17367;0;0
1;61;1;5;2;0;23;0;22;15788;17367;0;1
1;41;1;2;1;3;23;0;25;15788;17367;0;1
1;38;2;2;2;2;23;0;25;15788;17367;0;1
1;35;1;2;2;1;23;0;27;15788;17367;0;1
